"BC7" "Father" "Balancer" "Effect" "QTL" "UAS_Chromosome" "Setup_Date" "Treatment" "Embryo" "Males" "Females" "Formatted_Date" "Toss_Date" "Day30" "Rep"
"6631" 2801354 "34521" "No" "Xrp1_KD" "E" "Chr3" "2022-07-21" "10mM" 50 1 0 "2022-08-05" "2022-08-20" "2022-08-20" "R4"
"6632" 2801225 "34521" "No" "Xrp1_KD" "E" "Chr3" "2022-07-21" "H2O" 50 0 0 "2022-07-27" "2022-08-10" "2022-08-20" "R4"
"6633" 2801225 "34521" "No" "Xrp1_KD" "E" "Chr3" "2022-07-21" "H2O" 50 0 6 "2022-07-31" "2022-08-10" "2022-08-20" "R4"
"6634" 2801225 "34521" "No" "Xrp1_KD" "E" "Chr3" "2022-07-21" "H2O" 50 5 1 "2022-08-01" "2022-08-10" "2022-08-20" "R4"
"6635" 2801225 "34521" "No" "Xrp1_KD" "E" "Chr3" "2022-07-21" "H2O" 50 1 0 "2022-08-02" "2022-08-10" "2022-08-20" "R4"
"6636" 2801225 "34521" "No" "Xrp1_KD" "E" "Chr3" "2022-07-21" "H2O" 50 0 1 "2022-08-05" "2022-08-10" "2022-08-20" "R4"
"6637" 2801349 "62177" "No" "Ndae1_KD" "B" "Chr2" "2022-07-21" "10mM" 50 0 0 "2022-07-27" "2022-08-12" "2022-08-20" "R4"
"6638" 2801349 "62177" "No" "Ndae1_KD" "B" "Chr2" "2022-07-21" "10mM" 50 0 3 "2022-08-01" "2022-08-12" "2022-08-20" "R4"
"6639" 2801349 "62177" "No" "Ndae1_KD" "B" "Chr2" "2022-07-21" "10mM" 50 3 1 "2022-08-02" "2022-08-12" "2022-08-20" "R4"
"6640" 2801349 "62177" "No" "Ndae1_KD" "B" "Chr2" "2022-07-21" "10mM" 50 1 0 "2022-08-03" "2022-08-12" "2022-08-20" "R4"
"6641" 2801349 "62177" "No" "Ndae1_KD" "B" "Chr2" "2022-07-21" "10mM" 50 1 0 "2022-08-04" "2022-08-12" "2022-08-20" "R4"
"6642" 2801377 "62177" "No" "Ndae1_KD" "B" "Chr2" "2022-07-21" "H2O" 50 0 0 "2022-07-27" "2022-08-20" "2022-08-20" "R4"
"6643" 2801377 "62177" "No" "Ndae1_KD" "B" "Chr2" "2022-07-21" "H2O" 50 0 3 "2022-07-30" "2022-08-20" "2022-08-20" "R4"
"6644" 2801377 "62177" "No" "Ndae1_KD" "B" "Chr2" "2022-07-21" "H2O" 50 9 0 "2022-07-31" "2022-08-20" "2022-08-20" "R4"
"6645" 2801377 "62177" "No" "Ndae1_KD" "B" "Chr2" "2022-07-21" "H2O" 50 0 1 "2022-08-02" "2022-08-20" "2022-08-20" "R4"
"6646" 2801399 "67275" "No" "Ndc1_KD" "F" "Chr2" "2022-07-21" "10mM" 50 0 0 "2022-07-27" "2022-08-10" "2022-08-20" "R4"
"6647" 2801399 "67275" "No" "Ndc1_KD" "F" "Chr2" "2022-07-21" "10mM" 50 0 2 "2022-07-31" "2022-08-10" "2022-08-20" "R4"
"6648" 2801399 "67275" "No" "Ndc1_KD" "F" "Chr2" "2022-07-21" "10mM" 50 12 5 "2022-08-01" "2022-08-10" "2022-08-20" "R4"
"6649" 2801230 "67275" "No" "Ndc1_KD" "F" "Chr2" "2022-07-21" "H2O" 50 0 0 "2022-07-27" "2022-08-10" "2022-08-20" "R4"
"6650" 2801230 "67275" "No" "Ndc1_KD" "F" "Chr2" "2022-07-21" "H2O" 50 0 3 "2022-07-31" "2022-08-10" "2022-08-20" "R4"
"6651" 2801230 "67275" "No" "Ndc1_KD" "F" "Chr2" "2022-07-21" "H2O" 50 9 4 "2022-08-01" "2022-08-10" "2022-08-20" "R4"
"6652" 2801230 "67275" "No" "Ndc1_KD" "F" "Chr2" "2022-07-21" "H2O" 50 2 1 "2022-08-02" "2022-08-10" "2022-08-20" "R4"
"6653" 2801230 "67275" "No" "Ndc1_KD" "F" "Chr2" "2022-07-21" "H2O" 50 0 1 "2022-08-03" "2022-08-10" "2022-08-20" "R4"
"6654" 2801243 "35788" "No" "Luciferase" "Control" "Chr3" "2022-07-22" "10mM" 50 0 0 "2022-07-27" "2022-08-09" "2022-08-21" "R4"
"6655" 2801243 "35788" "No" "Luciferase" "Control" "Chr3" "2022-07-22" "10mM" 50 2 3 "2022-08-01" "2022-08-09" "2022-08-21" "R4"
"6656" 2801243 "35788" "No" "Luciferase" "Control" "Chr3" "2022-07-22" "10mM" 50 7 0 "2022-08-02" "2022-08-09" "2022-08-21" "R4"
"6657" 2801243 "35788" "No" "Luciferase" "Control" "Chr3" "2022-07-22" "10mM" 50 1 1 "2022-08-03" "2022-08-09" "2022-08-21" "R4"
"6658" 2801251 "35788" "No" "Luciferase" "Control" "Chr3" "2022-07-22" "H2O" 50 0 0 "2022-07-27" "2022-08-09" "2022-08-21" "R4"
"6659" 2801251 "35788" "No" "Luciferase" "Control" "Chr3" "2022-07-22" "H2O" 50 0 1 "2022-07-31" "2022-08-09" "2022-08-21" "R4"
"6660" 2801251 "35788" "No" "Luciferase" "Control" "Chr3" "2022-07-22" "H2O" 50 8 9 "2022-08-01" "2022-08-09" "2022-08-21" "R4"
"6661" 2801251 "35788" "No" "Luciferase" "Control" "Chr3" "2022-07-22" "H2O" 50 3 1 "2022-08-02" "2022-08-09" "2022-08-21" "R4"
"6662" 2801251 "35788" "No" "Luciferase" "Control" "Chr3" "2022-07-22" "H2O" 50 0 1 "2022-08-08" "2022-08-09" "2022-08-21" "R4"
"6663" 2801263 "35788" "No" "Luciferase" "Control" "Chr3" "2022-07-22" "10mM" 50 0 0 "2022-07-27" "2022-08-11" "2022-08-21" "R4"
"6664" 2801263 "35788" "No" "Luciferase" "Control" "Chr3" "2022-07-22" "10mM" 50 0 2 "2022-08-01" "2022-08-11" "2022-08-21" "R4"
"6665" 2801263 "35788" "No" "Luciferase" "Control" "Chr3" "2022-07-22" "10mM" 50 2 3 "2022-08-02" "2022-08-11" "2022-08-21" "R4"
"6666" 2801281 "35788" "No" "Luciferase" "Control" "Chr3" "2022-07-22" "H2O" 50 0 0 "2022-07-27" "2022-08-09" "2022-08-21" "R4"
"6667" 2801281 "35788" "No" "Luciferase" "Control" "Chr3" "2022-07-22" "H2O" 50 1 9 "2022-08-01" "2022-08-09" "2022-08-21" "R4"
"6668" 2801281 "35788" "No" "Luciferase" "Control" "Chr3" "2022-07-22" "H2O" 50 1 2 "2022-08-02" "2022-08-09" "2022-08-21" "R4"
"6669" 2801281 "35788" "No" "Luciferase" "Control" "Chr3" "2022-07-22" "H2O" 50 3 0 "2022-08-03" "2022-08-09" "2022-08-21" "R4"
"6670" 2801257 "35786" "No" "GFP" "Control" "Chr3" "2022-07-22" "10mM" 50 0 0 "2022-07-27" "2022-08-11" "2022-08-21" "R4"
"6671" 2801257 "35786" "No" "GFP" "Control" "Chr3" "2022-07-22" "10mM" 50 0 2 "2022-08-01" "2022-08-11" "2022-08-21" "R4"
"6672" 2801257 "35786" "No" "GFP" "Control" "Chr3" "2022-07-22" "10mM" 50 2 4 "2022-08-02" "2022-08-11" "2022-08-21" "R4"
"6673" 2801257 "35786" "No" "GFP" "Control" "Chr3" "2022-07-22" "10mM" 50 2 0 "2022-08-03" "2022-08-11" "2022-08-21" "R4"
"6674" 2801257 "35786" "No" "GFP" "Control" "Chr3" "2022-07-22" "10mM" 50 1 0 "2022-08-09" "2022-08-11" "2022-08-21" "R4"
"6675" 2736252 "35786" "No" "GFP" "Control" "Chr3" "2022-07-22" "H2O" 50 0 0 "2022-07-27" "2022-08-09" "2022-08-21" "R4"
"6676" 2736252 "35786" "No" "GFP" "Control" "Chr3" "2022-07-22" "H2O" 50 0 6 "2022-07-31" "2022-08-09" "2022-08-21" "R4"
"6677" 2736252 "35786" "No" "GFP" "Control" "Chr3" "2022-07-22" "H2O" 50 8 4 "2022-08-01" "2022-08-09" "2022-08-21" "R4"
"6678" 2801238 "35786" "No" "GFP" "Control" "Chr3" "2022-07-22" "10mM" 50 0 0 "2022-07-27" "2022-08-13" "2022-08-21" "R4"
"6679" 2801238 "35786" "No" "GFP" "Control" "Chr3" "2022-07-22" "10mM" 50 4 4 "2022-08-03" "2022-08-13" "2022-08-21" "R4"
"6680" 2801238 "35786" "No" "GFP" "Control" "Chr3" "2022-07-22" "10mM" 50 1 0 "2022-08-04" "2022-08-13" "2022-08-21" "R4"
"6681" 2801246 "35786" "No" "GFP" "Control" "Chr3" "2022-07-22" "H2O" 50 0 0 "2022-07-27" "2022-08-09" "2022-08-21" "R4"
"6682" 2801246 "35786" "No" "GFP" "Control" "Chr3" "2022-07-22" "H2O" 50 2 4 "2022-08-01" "2022-08-09" "2022-08-21" "R4"
"6683" 2801246 "35786" "No" "GFP" "Control" "Chr3" "2022-07-22" "H2O" 50 6 1 "2022-08-02" "2022-08-09" "2022-08-21" "R4"
"6684" 2801258 "36303" "No" "Control_attP2" "Control" "Chr3" "2022-07-22" "10mM" 50 0 0 "2022-07-27" "2022-08-21" "2022-08-21" "R4"
"6685" 2801258 "36303" "No" "Control_attP2" "Control" "Chr3" "2022-07-22" "10mM" 50 0 1 "2022-08-03" "2022-08-21" "2022-08-21" "R4"
"6686" 2801258 "36303" "No" "Control_attP2" "Control" "Chr3" "2022-07-22" "10mM" 50 0 1 "2022-08-04" "2022-08-21" "2022-08-21" "R4"
"6687" 2801276 "36303" "No" "Control_attP2" "Control" "Chr3" "2022-07-22" "H2O" 50 0 0 "2022-07-27" "2022-08-21" "2022-08-21" "R4"
"6688" 2801276 "36303" "No" "Control_attP2" "Control" "Chr3" "2022-07-22" "H2O" 50 0 1 "2022-08-03" "2022-08-21" "2022-08-21" "R4"
"6689" 2801276 "36303" "No" "Control_attP2" "Control" "Chr3" "2022-07-22" "H2O" 50 0 2 "2022-08-04" "2022-08-21" "2022-08-21" "R4"
"6690" 2801276 "36303" "No" "Control_attP2" "Control" "Chr3" "2022-07-22" "H2O" 50 1 0 "2022-08-05" "2022-08-21" "2022-08-21" "R4"
"6691" 2801276 "36303" "No" "Control_attP2" "Control" "Chr3" "2022-07-22" "H2O" 50 4 0 "2022-08-06" "2022-08-21" "2022-08-21" "R4"
"6692" 2801276 "36303" "No" "Control_attP2" "Control" "Chr3" "2022-07-22" "H2O" 50 1 0 "2022-08-07" "2022-08-21" "2022-08-21" "R4"
"6693" 2801262 "36303" "No" "Control_attP2" "Control" "Chr3" "2022-07-22" "10mM" 50 0 0 "2022-07-27" "2022-08-11" "2022-08-21" "R4"
"6694" 2801262 "36303" "No" "Control_attP2" "Control" "Chr3" "2022-07-22" "10mM" 50 0 1 "2022-08-01" "2022-08-11" "2022-08-21" "R4"
"6695" 2801262 "36303" "No" "Control_attP2" "Control" "Chr3" "2022-07-22" "10mM" 50 4 1 "2022-08-02" "2022-08-11" "2022-08-21" "R4"
"6696" 2801262 "36303" "No" "Control_attP2" "Control" "Chr3" "2022-07-22" "10mM" 50 1 2 "2022-08-03" "2022-08-11" "2022-08-21" "R4"
"6697" 2736247 "36303" "No" "Control_attP2" "Control" "Chr3" "2022-07-22" "H2O" 50 0 0 "2022-07-27" "2022-08-09" "2022-08-21" "R4"
"6698" 2736247 "36303" "No" "Control_attP2" "Control" "Chr3" "2022-07-22" "H2O" 50 0 1 "2022-07-31" "2022-08-09" "2022-08-21" "R4"
"6699" 2736247 "36303" "No" "Control_attP2" "Control" "Chr3" "2022-07-22" "H2O" 50 11 8 "2022-08-01" "2022-08-09" "2022-08-21" "R4"
"6700" 2736247 "36303" "No" "Control_attP2" "Control" "Chr3" "2022-07-22" "H2O" 50 1 0 "2022-08-05" "2022-08-09" "2022-08-21" "R4"
"6701" 2801233 "36304" "No" "Control_attP40" "Control" "Chr2" "2022-07-22" "10mM" 50 0 0 "2022-07-27" "2022-08-21" "2022-08-21" "R4"
"6702" 2801233 "36304" "No" "Control_attP40" "Control" "Chr2" "2022-07-22" "10mM" 50 0 2 "2022-08-02" "2022-08-21" "2022-08-21" "R4"
"6703" 2801233 "36304" "No" "Control_attP40" "Control" "Chr2" "2022-07-22" "10mM" 50 0 1 "2022-08-03" "2022-08-21" "2022-08-21" "R4"
"6704" 2801233 "36304" "No" "Control_attP40" "Control" "Chr2" "2022-07-22" "10mM" 50 0 1 "2022-08-04" "2022-08-21" "2022-08-21" "R4"
"6705" 2801201 "36304" "No" "Control_attP40" "Control" "Chr2" "2022-07-22" "H2O" 50 0 0 "2022-07-27" "2022-08-09" "2022-08-21" "R4"
"6706" 2801201 "36304" "No" "Control_attP40" "Control" "Chr2" "2022-07-22" "H2O" 50 0 5 "2022-07-31" "2022-08-09" "2022-08-21" "R4"
"6707" 2801201 "36304" "No" "Control_attP40" "Control" "Chr2" "2022-07-22" "H2O" 50 11 6 "2022-08-01" "2022-08-09" "2022-08-21" "R4"
"6708" 2801201 "36304" "No" "Control_attP40" "Control" "Chr2" "2022-07-22" "H2O" 50 1 1 "2022-08-02" "2022-08-09" "2022-08-21" "R4"
"6709" 2801253 "36304" "No" "Control_attP40" "Control" "Chr2" "2022-07-22" "10mM" 50 0 0 "2022-07-27" "2022-08-21" "2022-08-21" "R4"
"6710" 2801253 "36304" "No" "Control_attP40" "Control" "Chr2" "2022-07-22" "10mM" 50 0 1 "2022-08-05" "2022-08-21" "2022-08-21" "R4"
"6711" 2801253 "36304" "No" "Control_attP40" "Control" "Chr2" "2022-07-22" "10mM" 50 1 0 "2022-08-06" "2022-08-21" "2022-08-21" "R4"
"6712" 2801271 "36304" "No" "Control_attP40" "Control" "Chr2" "2022-07-22" "H2O" 50 0 0 "2022-07-27" "2022-08-09" "2022-08-21" "R4"
"6713" 2801271 "36304" "No" "Control_attP40" "Control" "Chr2" "2022-07-22" "H2O" 50 5 3 "2022-08-01" "2022-08-09" "2022-08-21" "R4"
"6714" 2801271 "36304" "No" "Control_attP40" "Control" "Chr2" "2022-07-22" "H2O" 50 1 1 "2022-08-02" "2022-08-09" "2022-08-21" "R4"
"6715" 2801267 "28721" "No" "ben_KD" "A" "Chr3" "2022-07-22" "10mM" 50 0 0 "2022-07-27" "2022-08-21" "2022-08-21" "R4"
"6716" 2736242 "28721" "No" "ben_KD" "A" "Chr3" "2022-07-22" "H2O" 50 0 0 "2022-07-27" "2022-08-09" "2022-08-21" "R4"
"6717" 2736242 "28721" "No" "ben_KD" "A" "Chr3" "2022-07-22" "H2O" 50 0 1 "2022-07-31" "2022-08-09" "2022-08-21" "R4"
"6718" 2736242 "28721" "No" "ben_KD" "A" "Chr3" "2022-07-22" "H2O" 50 1 2 "2022-08-01" "2022-08-09" "2022-08-21" "R4"
"6719" 2736242 "28721" "No" "ben_KD" "A" "Chr3" "2022-07-22" "H2O" 50 1 0 "2022-08-02" "2022-08-09" "2022-08-21" "R4"
"6720" 2736242 "28721" "No" "ben_KD" "A" "Chr3" "2022-07-22" "H2O" 50 1 1 "2022-08-03" "2022-08-09" "2022-08-21" "R4"
"6721" 2736242 "28721" "No" "ben_KD" "A" "Chr3" "2022-07-22" "H2O" 50 0 1 "2022-08-05" "2022-08-09" "2022-08-21" "R4"
"6722" 2801228 "51862" "No" "Mnn1_KD" "B" "Chr2" "2022-07-22" "10mM" 50 0 0 "2022-07-27" "2022-08-21" "2022-08-21" "R4"
"6723" 2801228 "51862" "No" "Mnn1_KD" "B" "Chr2" "2022-07-22" "10mM" 50 0 1 "2022-08-04" "2022-08-21" "2022-08-21" "R4"
"6724" 2801228 "51862" "No" "Mnn1_KD" "B" "Chr2" "2022-07-22" "10mM" 50 0 1 "2022-08-05" "2022-08-21" "2022-08-21" "R4"
"6725" 2801228 "51862" "No" "Mnn1_KD" "B" "Chr2" "2022-07-22" "10mM" 50 0 2 "2022-08-06" "2022-08-21" "2022-08-21" "R4"
"6726" 2801228 "51862" "No" "Mnn1_KD" "B" "Chr2" "2022-07-22" "10mM" 50 0 1 "2022-08-07" "2022-08-21" "2022-08-21" "R4"
"6727" 2801228 "51862" "No" "Mnn1_KD" "B" "Chr2" "2022-07-22" "10mM" 50 0 1 "2022-08-11" "2022-08-21" "2022-08-21" "R4"
"6728" 2801272 "51862" "No" "Mnn1_KD" "B" "Chr2" "2022-07-22" "H2O" 50 0 0 "2022-07-27" "2022-08-09" "2022-08-21" "R4"
"6729" 2801272 "51862" "No" "Mnn1_KD" "B" "Chr2" "2022-07-22" "H2O" 50 0 2 "2022-07-31" "2022-08-09" "2022-08-21" "R4"
"6730" 2801272 "51862" "No" "Mnn1_KD" "B" "Chr2" "2022-07-22" "H2O" 50 3 1 "2022-08-01" "2022-08-09" "2022-08-21" "R4"
"6731" 2801272 "51862" "No" "Mnn1_KD" "B" "Chr2" "2022-07-22" "H2O" 50 2 1 "2022-08-02" "2022-08-09" "2022-08-21" "R4"
"6732" 2801272 "51862" "No" "Mnn1_KD" "B" "Chr2" "2022-07-22" "H2O" 50 1 0 "2022-08-03" "2022-08-09" "2022-08-21" "R4"
"6733" 2801272 "51862" "No" "Mnn1_KD" "B" "Chr2" "2022-07-22" "H2O" 50 1 0 "2022-08-05" "2022-08-09" "2022-08-21" "R4"
"6734" 2801248 "51428" "No" "CG4496_KD" "B" "Chr3" "2022-07-22" "10mM" 50 0 0 "2022-07-27" "2022-08-21" "2022-08-21" "R4"
"6735" 2801248 "51428" "No" "CG4496_KD" "B" "Chr3" "2022-07-22" "10mM" 50 0 4 "2022-08-03" "2022-08-21" "2022-08-21" "R4"
"6736" 2801248 "51428" "No" "CG4496_KD" "B" "Chr3" "2022-07-22" "10mM" 50 0 2 "2022-08-04" "2022-08-21" "2022-08-21" "R4"
"6737" 2801248 "51428" "No" "CG4496_KD" "B" "Chr3" "2022-07-22" "10mM" 50 3 0 "2022-08-06" "2022-08-21" "2022-08-21" "R4"
"6738" 2801266 "51428" "No" "CG4496_KD" "B" "Chr3" "2022-07-22" "H2O" 50 0 0 "2022-07-27" "2022-08-11" "2022-08-21" "R4"
"6739" 2801266 "51428" "No" "CG4496_KD" "B" "Chr3" "2022-07-22" "H2O" 50 0 2 "2022-08-01" "2022-08-11" "2022-08-21" "R4"
"6740" 2801266 "51428" "No" "CG4496_KD" "B" "Chr3" "2022-07-22" "H2O" 50 1 6 "2022-08-02" "2022-08-11" "2022-08-21" "R4"
"6741" 2801266 "51428" "No" "CG4496_KD" "B" "Chr3" "2022-07-22" "H2O" 50 3 1 "2022-08-03" "2022-08-11" "2022-08-21" "R4"
"6742" 2801298 "57871" "No" "Trpm_KD" "C" "Chr2" "2022-07-22" "10mM" 50 0 0 "2022-07-27" "2022-08-11" "2022-08-21" "R4"
"6743" 2801298 "57871" "No" "Trpm_KD" "C" "Chr2" "2022-07-22" "10mM" 50 0 2 "2022-08-01" "2022-08-11" "2022-08-21" "R4"
"6744" 2801298 "57871" "No" "Trpm_KD" "C" "Chr2" "2022-07-22" "10mM" 50 1 3 "2022-08-02" "2022-08-11" "2022-08-21" "R4"
"6745" 2801298 "57871" "No" "Trpm_KD" "C" "Chr2" "2022-07-22" "10mM" 50 3 2 "2022-08-03" "2022-08-11" "2022-08-21" "R4"
"6746" 2801298 "57871" "No" "Trpm_KD" "C" "Chr2" "2022-07-22" "10mM" 50 1 0 "2022-08-05" "2022-08-11" "2022-08-21" "R4"
"6747" 2801296 "57871" "No" "Trpm_KD" "C" "Chr2" "2022-07-22" "H2O" 50 0 0 "2022-07-27" "2022-08-09" "2022-08-21" "R4"
"6748" 2801296 "57871" "No" "Trpm_KD" "C" "Chr2" "2022-07-22" "H2O" 50 0 1 "2022-07-31" "2022-08-09" "2022-08-21" "R4"
"6749" 2801296 "57871" "No" "Trpm_KD" "C" "Chr2" "2022-07-22" "H2O" 50 2 4 "2022-08-01" "2022-08-09" "2022-08-21" "R4"
"6750" 2801296 "57871" "No" "Trpm_KD" "C" "Chr2" "2022-07-22" "H2O" 50 0 2 "2022-08-02" "2022-08-09" "2022-08-21" "R4"
"6751" 2801223 "51713" "No" "Trpm_KD" "C" "Chr2" "2022-07-22" "10mM" 50 0 0 "2022-07-27" "2022-08-21" "2022-08-21" "R4"
"6752" 2801223 "51713" "No" "Trpm_KD" "C" "Chr2" "2022-07-22" "10mM" 50 0 4 "2022-07-31" "2022-08-21" "2022-08-21" "R4"
"6753" 2801223 "51713" "No" "Trpm_KD" "C" "Chr2" "2022-07-22" "10mM" 50 0 2 "2022-08-01" "2022-08-21" "2022-08-21" "R4"
"6754" 2801277 "51713" "No" "Trpm_KD" "C" "Chr2" "2022-07-22" "H2O" 50 0 0 "2022-07-27" "2022-08-09" "2022-08-21" "R4"
"6755" 2801277 "51713" "No" "Trpm_KD" "C" "Chr2" "2022-07-22" "H2O" 50 0 7 "2022-07-31" "2022-08-09" "2022-08-21" "R4"
"6756" 2801277 "51713" "No" "Trpm_KD" "C" "Chr2" "2022-07-22" "H2O" 50 4 2 "2022-08-01" "2022-08-09" "2022-08-21" "R4"
"6757" 2801277 "51713" "No" "Trpm_KD" "C" "Chr2" "2022-07-22" "H2O" 50 1 0 "2022-08-02" "2022-08-09" "2022-08-21" "R4"
"6758" 2801278 "67843" "No" "GluRIB_KD" "D" "Chr2" "2022-07-22" "10mM" 50 0 0 "2022-07-27" "2022-08-09" "2022-08-21" "R4"
"6759" 2801278 "67843" "No" "GluRIB_KD" "D" "Chr2" "2022-07-22" "10mM" 50 3 4 "2022-08-01" "2022-08-09" "2022-08-21" "R4"
"6760" 2801278 "67843" "No" "GluRIB_KD" "D" "Chr2" "2022-07-22" "10mM" 50 3 0 "2022-08-02" "2022-08-09" "2022-08-21" "R4"
"6761" 2801278 "67843" "No" "GluRIB_KD" "D" "Chr2" "2022-07-22" "10mM" 50 0 1 "2022-08-03" "2022-08-09" "2022-08-21" "R4"
"6762" 2801278 "67843" "No" "GluRIB_KD" "D" "Chr2" "2022-07-22" "10mM" 50 1 0 "2022-08-04" "2022-08-09" "2022-08-21" "R4"
"6763" 2801261 "67843" "No" "GluRIB_KD" "D" "Chr2" "2022-07-22" "H2O" 50 0 0 "2022-07-27" "2022-08-09" "2022-08-21" "R4"
"6764" 2801261 "67843" "No" "GluRIB_KD" "D" "Chr2" "2022-07-22" "H2O" 50 0 5 "2022-07-31" "2022-08-09" "2022-08-21" "R4"
"6765" 2801261 "67843" "No" "GluRIB_KD" "D" "Chr2" "2022-07-22" "H2O" 50 6 1 "2022-08-01" "2022-08-09" "2022-08-21" "R4"
"6766" 2801293 "41709" "No" "Hsp22_KD" "D" "Chr2" "2022-07-22" "10mM" 50 0 0 "2022-07-27" "2022-08-11" "2022-08-21" "R4"
"6767" 2801293 "41709" "No" "Hsp22_KD" "D" "Chr2" "2022-07-22" "10mM" 50 1 5 "2022-08-02" "2022-08-11" "2022-08-21" "R4"
"6768" 2801293 "41709" "No" "Hsp22_KD" "D" "Chr2" "2022-07-22" "10mM" 50 6 0 "2022-08-03" "2022-08-11" "2022-08-21" "R4"
"6769" 2801293 "41709" "No" "Hsp22_KD" "D" "Chr2" "2022-07-22" "10mM" 50 0 1 "2022-08-04" "2022-08-11" "2022-08-21" "R4"
"6770" 2801291 "41709" "No" "Hsp22_KD" "D" "Chr2" "2022-07-22" "H2O" 50 0 0 "2022-07-27" "2022-08-09" "2022-08-21" "R4"
"6771" 2801291 "41709" "No" "Hsp22_KD" "D" "Chr2" "2022-07-22" "H2O" 50 0 2 "2022-07-31" "2022-08-09" "2022-08-21" "R4"
"6772" 2801291 "41709" "No" "Hsp22_KD" "D" "Chr2" "2022-07-22" "H2O" 50 7 5 "2022-08-01" "2022-08-09" "2022-08-21" "R4"
"6773" 2801291 "41709" "No" "Hsp22_KD" "D" "Chr2" "2022-07-22" "H2O" 50 4 0 "2022-08-02" "2022-08-09" "2022-08-21" "R4"
"6774" 2801291 "41709" "No" "Hsp22_KD" "D" "Chr2" "2022-07-22" "H2O" 50 1 0 "2022-08-03" "2022-08-09" "2022-08-21" "R4"
"6775" 2801218 "33381" "No" "MTF-1_KD" "D" "Chr3" "2022-07-22" "10mM" 50 0 0 "2022-07-27" "2022-08-21" "2022-08-21" "R4"
"6776" 2801218 "33381" "No" "MTF-1_KD" "D" "Chr3" "2022-07-22" "10mM" 50 0 3 "2022-08-01" "2022-08-21" "2022-08-21" "R4"
"6777" 2801218 "33381" "No" "MTF-1_KD" "D" "Chr3" "2022-07-22" "10mM" 50 0 8 "2022-08-02" "2022-08-21" "2022-08-21" "R4"
"6778" 2801218 "33381" "No" "MTF-1_KD" "D" "Chr3" "2022-07-22" "10mM" 50 1 0 "2022-08-04" "2022-08-21" "2022-08-21" "R4"
"6779" 2801218 "33381" "No" "MTF-1_KD" "D" "Chr3" "2022-07-22" "10mM" 50 1 0 "2022-08-11" "2022-08-21" "2022-08-21" "R4"
"6780" 2801282 "33381" "No" "MTF-1_KD" "D" "Chr3" "2022-07-22" "H2O" 50 0 0 "2022-07-27" "2022-08-09" "2022-08-21" "R4"
"6781" 2801282 "33381" "No" "MTF-1_KD" "D" "Chr3" "2022-07-22" "H2O" 50 0 2 "2022-07-31" "2022-08-09" "2022-08-21" "R4"
"6782" 2801282 "33381" "No" "MTF-1_KD" "D" "Chr3" "2022-07-22" "H2O" 50 2 4 "2022-08-01" "2022-08-09" "2022-08-21" "R4"
"6783" 2801273 "34094" "No" "MTF-1_KD" "D" "Chr3" "2022-07-22" "10mM" 50 0 0 "2022-07-27" "2022-08-11" "2022-08-21" "R4"
"6784" 2801273 "34094" "No" "MTF-1_KD" "D" "Chr3" "2022-07-22" "10mM" 50 0 4 "2022-08-01" "2022-08-11" "2022-08-21" "R4"
"6785" 2801273 "34094" "No" "MTF-1_KD" "D" "Chr3" "2022-07-22" "10mM" 50 2 2 "2022-08-02" "2022-08-11" "2022-08-21" "R4"
"6786" 2801273 "34094" "No" "MTF-1_KD" "D" "Chr3" "2022-07-22" "10mM" 50 2 1 "2022-08-03" "2022-08-11" "2022-08-21" "R4"
"6787" 2801256 "34094" "No" "MTF-1_KD" "D" "Chr3" "2022-07-22" "H2O" 50 0 0 "2022-07-27" "2022-08-11" "2022-08-21" "R4"
"6788" 2801256 "34094" "No" "MTF-1_KD" "D" "Chr3" "2022-07-22" "H2O" 50 0 6 "2022-08-01" "2022-08-11" "2022-08-21" "R4"
"6789" 2801256 "34094" "No" "MTF-1_KD" "D" "Chr3" "2022-07-22" "H2O" 50 7 3 "2022-08-02" "2022-08-11" "2022-08-21" "R4"
"6790" 2801256 "34094" "No" "MTF-1_KD" "D" "Chr3" "2022-07-22" "H2O" 50 1 1 "2022-08-03" "2022-08-11" "2022-08-21" "R4"
"6791" 2801288 "28587" "No" "Mekk1_KD" "E" "Chr3" "2022-07-22" "10mM" 50 0 0 "2022-07-27" "2022-08-15" "2022-08-21" "R4"
"6792" 2801288 "28587" "No" "Mekk1_KD" "E" "Chr3" "2022-07-22" "10mM" 50 0 1 "2022-08-03" "2022-08-15" "2022-08-21" "R4"
"6793" 2801288 "28587" "No" "Mekk1_KD" "E" "Chr3" "2022-07-22" "10mM" 50 1 1 "2022-08-04" "2022-08-15" "2022-08-21" "R4"
"6794" 2801288 "28587" "No" "Mekk1_KD" "E" "Chr3" "2022-07-22" "10mM" 50 1 0 "2022-08-05" "2022-08-15" "2022-08-21" "R4"
"6795" 2801286 "28587" "No" "Mekk1_KD" "E" "Chr3" "2022-07-22" "H2O" 50 0 0 "2022-07-27" "2022-08-11" "2022-08-21" "R4"
"6796" 2801286 "28587" "No" "Mekk1_KD" "E" "Chr3" "2022-07-22" "H2O" 50 0 4 "2022-08-01" "2022-08-11" "2022-08-21" "R4"
"6797" 2801286 "28587" "No" "Mekk1_KD" "E" "Chr3" "2022-07-22" "H2O" 50 7 5 "2022-08-02" "2022-08-11" "2022-08-21" "R4"
